filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating,cost per point,region,region coordinates ,region latitude,region longitude,subregion,subregion coordinates ,subregion latitude,subregion longitude,title,url,varietal,vintage,winery
winemag 1601 to 2400,6214,68164,14.5,Red,France,"Layered tannins and wood flavors have tended to smother the fruit in this wine. That gives a dry, tough character not promising much for the future.",,18,84,0.214285714,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Laville 2015  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-laville-2015-bordeaux-superieur/,Bordeaux-style Red Blend,2015,Château Laville
winemag 1601 to 2400,6229,68179,132,Red,France,"The wine has too much wood. Tannins and spice as well as toast are present, but not enough fruit.",,13,84,0.154761905,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Grand Pascaud 2015  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-grand-pascaud-2015-bordeaux-superieur/,Bordeaux-style Red Blend,2015,Château Grand Pascaud
winemag 1601 to 2400,6230,68180,13,Red,France,"Situated in the heart of the heart of the Entre-deux-Mers, this estate has a long history dating back to the Middle Ages. With its stalky black currant fruit and acidity, this is fruity with a cool edge and a crisp edge. Drink from 2018.",,12,84,0.142857143,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Pey de Faure 2014  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-pey-de-faure-2014-bordeaux-superieur/,Bordeaux-style Red Blend,2014,Château Pey de Faure
winemag 2401 to 3200,7366,84786,13.5,Red,France,Strawberry fruit flavors dominate this soft wine. It is unfocussed and misses out on clarity and shape.,Cuvée Design,18,84,0.214285714,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château la Mothe du Barry 2014 Cuvée Design  (Bordeaux Supérieur),https://www.winemag.com/buying-guide/chateau-la-mothe-du-barry-2014-cuvee-design-bordeaux-superieur/,Bordeaux-style Red Blend,2014,Château la Mothe du Barry
winemag 2401 to 3200,12997,90417,13,Red,France,A wood-flavored wine that shows high toast and a burnt character. It has acidity and some fruit tannins although the fruit itself is missing. The result is a wine that will end up austere and with too much wood flavor.,,15,84,0.178571429,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Julian 2014  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-julian-2014-bordeaux-superieur/,Bordeaux-style Red Blend,2014,Château Julian
winemag 2401 to 3200,12998,90418,12,Red,France,"Black currants and spice give this wine its main aromatic character. On the palate, it's light with a dry core that is still dominant. The wine is more about structure and will probably stay that way.",,11,84,0.130952381,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Haut Laulion 2012  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-haut-laulion-2012-bordeaux-superieur/,Bordeaux-style Red Blend,2012,Château Haut Laulion
winemag 3201 to 4000,8256,101136,14,Red,France,"This wine is structured and stalky without the fruit weight, reflecting the difficult vintage. A smoky character comes through the acidity to leave a dry aftertaste. Through 2016, it will soften a little, although always missing the fruit. The blend is 55% Merlot, 25% Cabernet Ssauvignon and 20% Cabernet Franc.",,15,84,0.178571429,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Vrai Caillou 2013  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-vrai-caillou-2013-bordeaux-superieur/,Bordeaux-style Red Blend,2013,Château Vrai Caillou
winemag 3201 to 4000,14526,107406,13,Red,France,"This is a fruity wine with red berry flavors and fresh acidity. It is crisp, light and ready to drink, with an attractive smoky aftertaste.",Prestige,14,84,0.166666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Lauduc 2013 Prestige  (Bordeaux Supérieur),https://www.winemag.com/buying-guide/chateau-lauduc-2013-prestige-red-superieur/,Bordeaux-style Red Blend,2013,Château Lauduc
winemag 3201 to 4000,14544,107424,12.5,Red,France,"Soft, light and juicy, this is a fresh, strawberry-flavored wine. It has only the lightest tannic structure, with plenty of acidity and bright red fruits. This Ginestet wine is ready to drink.",,16,84,0.19047619,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Bel Air 2013  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-bel-air-2013-red-superieur/,Bordeaux-style Red Blend,2013,Château Bel Air
winemag 3201 to 4000,14546,107426,13,Red,France,"While this wine is big on acidity, it does offer ripe, fresh blackberries and currants along with a firmer tannic background. Drink from 2016.",Cuvée Raphael,24,84,0.285714286,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château de Parenchére 2013 Cuvée Raphael  (Bordeaux Supérieur),https://www.winemag.com/buying-guide/chateau-parenchere-2013-cuvee-raphael-red-superieur/,Bordeaux-style Red Blend,2013,Château de Parenchére
winemag 3201 to 4000,14550,107430,13,Red,France,"Smoky aromas lead to a palate with firm tannins and a dry, extracted character. All this masks the fruit for the moment, but let the flavors develop over the next few months, to mid-2016.",,13,84,0.154761905,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Queyssard 2013  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-queyssard-2013-red-superieur/,Bordeaux-style Red Blend,2013,Château Queyssard
winemag 3201 to 4000,14904,107784,12.5,Red,France,"This firm, smoky wine with fine tannins and ripe fruit is developing well, allowing the berry fruits to come through the structure. Give this wine until late 2016.",,25,84,0.297619048,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Laronde Désormes 2013  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-laronde-desormes-2013-red-superieur/,Bordeaux-style Red Blend,2013,Château Laronde Désormes
winemag 3201 to 4000,14907,107787,13.5,Red,France,"Too much extraction has given this wine a dry character. It does have juicy red fruits underneath and these should come out as the wine ages. It is likely, though, always to be a dry wine.",,25,84,0.297619048,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Barreyre 2013  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-barreyre-2013-red-superieur/,Bordeaux-style Red Blend,2013,Château Barreyre
winemag 4001 to 4800,2425,110838,13,Red,France,"This wine is tight and austere. It still shows the smoky wood aging that has left a bitter chocolate character in the wine. It should soften, although it will likely end up lean. The blend is 75% Merlot and 25% Cabernet Sauvignon.",,14,84,0.166666667,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Taussin 2013  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-taussin-2013-red-superieur/,Bordeaux-style Red Blend,2013,Château Taussin
winemag 4001 to 4800,13442,121855,13.5,Red,France,"Soft, juicy and ready to drink with its berry fruits and rounded tannins, it's an open wine, with only a light tannin character.",,20,84,0.238095238,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Trocard les Chapelles 2012  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-trocard-chapelles-2012-red-superieur/,Bordeaux-style Red Blend,2012,Château Trocard les Chapelles
winemag 4001 to 4800,13443,121856,13,Red,France,"The wine is tough with an obvious wood aging character. At the same time, it has a generous potential, full of ripe black fruits. Together they mean a wine that will need some time, so wait until 2017.",,15,84,0.178571429,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Tour d'Auron 2012  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-tour-dauron-2012-red-superieur/,Bordeaux-style Red Blend,2012,Château Tour d'Auron
winemag 4001 to 4800,13459,121872,13.5,Red,France,"Tight tannins mark this wine. It does have an attractive red fruit layer, although it feels light on fruit and heavy on tannins.",Vieilles Vignes,15,84,0.178571429,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Sainte Marie 2012 Vieilles Vignes  (Bordeaux Supérieur),https://www.winemag.com/buying-guide/chateau-sainte-marie-2012-vieilles-vignes-red-superieur/,Bordeaux-style Red Blend,2012,Château Sainte Marie
winemag 4001 to 4800,13468,121881,12.5,Red,France,This structured wine is slow to show its fruity side although it has a layer of acidity with hints of black fruits. It is firm and dry at the moment with dense tannins and a dark aftertaste. Wait until 2017.,,16,84,0.19047619,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Lestonnat 2012  Bordeaux Supérieur,https://www.winemag.com/buying-guide/lestonnat-2012-red-superieur/,Bordeaux-style Red Blend,2012,Lestonnat
winemag 4001 to 4800,13471,121884,13,Red,France,"This has a curious caramel aroma from the wood aging. It's tough and extracted, a powerhouse of hard tannins without enough fruit.",,12,84,0.142857143,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Bel-Air 2012  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-bel-air-2012-red-superieur/,Bordeaux-style Red Blend,2012,Château Bel-Air
winemag 4001 to 4800,13472,121885,13,Red,France,"This is fruity, although somwhat direct in character. It has structured tannins and juicy yet indistinct black fruits.",,15,84,0.178571429,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Beaulieu Comtes de Tastes 2012  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-beaulieu-comtes-tastes-2012-red-superieur/,Bordeaux-style Red Blend,2012,Château Beaulieu Comtes de Tastes
winemag 4801 to 5600,4254,128147,12.5,Red,France,"This is a wine that's on the lean side. That gives it structure without enough fruit to balance. It is dry, tight and shows black currant acidity at the end.",,17,84,0.202380952,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château La Fleur Beaumont 2011  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-fleur-beaumont-2011-red-superieur/,Bordeaux-style Red Blend,2011,Château La Fleur Beaumont
winemag 4801 to 5600,9591,133484,13.5,Red,France,"The 2004 vintage is certainly mature, but with a light touch it is still attractive to drink. Mushroom and spice are lifted by juicy acidity. The dryness at the end shows it is ready to drink.",Tradition,55,84,0.654761905,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Thuron 2004 Tradition  (Bordeaux Supérieur),https://www.winemag.com/buying-guide/chateau-thuron-2004-tradition-red-superieur/,Bordeaux-style Red Blend,2004,Château Thuron
winemag 4801 to 5600,15557,139450,,Red,France,"This wine feels hard with bitter extraction that detracts from its fruitiness. There is a very dense texture that could soften over time, although bitterness could remain a problem.",,7,84,0.083333333,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château de Monrecueil 2011  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-de-monrecueil-2011-bordeaux-superieur-184223/,Bordeaux-style Red Blend,2011,Château de Monrecueil
winemag 4801 to 5600,15558,139451,,Red,France,"Dry and heavily extracted, this wine has fruitiness that is fleeting. It's a tough wine, but there is just a touch of juiciness on the finish.",Cadette de Latour-Laguens,20,84,0.238095238,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Latour-Laguens 2011 Cadette de Latour-Laguens  (Bordeaux Supérieur),https://www.winemag.com/buying-guide/chateau-latour-laguens-2011-cadette-red-superieur/,Bordeaux-style Red Blend,2011,Château Latour-Laguens
winemag 5601 to 6400,32,139503,,Red,France,"This wine has a lean side that takes away from the bright acidity and fruitiness. With its berry fruit flavors, it should be rich, but lacks a middle.",Réserve du Propriétaire,13,84,0.154761905,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Haut Nadeau 2011 Réserve du Propriétaire  (Bordeaux Supérieur),https://www.winemag.com/buying-guide/chateau-haut-nadeau-2011-reserve-proprietaire-red-superieur/,Bordeaux-style Red Blend,2011,Château Haut Nadeau
winemag 5601 to 6400,43,139514,,Red,France,"With light toast aromas, this is a wine that shows vanilla from wood aging more than its fruitiness. There is a barnyard edge to it that brings out rusticity. On the finish, acidity does bring some freshness.",Le Grand Rossignol du Château Lamothe Vincent,25,84,0.297619048,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Lamothe-Vincent 2011 Le Grand Rossignol du Château Lamothe Vincent  (Bordeaux Supérieur),https://www.winemag.com/buying-guide/chateau-lamothe-vincent-2011-le-grand-rossignol-red-superieur/,Bordeaux-style Red Blend,2011,Château Lamothe-Vincent
winemag 5601 to 6400,6589,146060,12.5,Red,France,"A solid and concentrated wine, with burnt wood, bitter extraction and only a hint of blackberry fruit for the long term.",Vieilles  Vignes,15,84,0.178571429,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château de Camarsac 2011 Vieilles  Vignes  (Bordeaux Supérieur),https://www.winemag.com/buying-guide/chateau-de-camarsac-2011-vieilles-vignes-red-superieur/,Bordeaux-style Red Blend,2011,Château de Camarsac
winemag 6401 to 7200,613,155750,,Red,France,"This dry, darkly tannic wine is all about structure and firmness. It has weight, but the fruit is submerged under the wood and the solid tannins.",,18,84,0.214285714,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Maréchaux 2009  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-marechaux-2009-red-superieur/,Bordeaux-style Red Blend,2009,Château Maréchaux
winemag 6401 to 7200,616,155753,,Red,France,"With new wood aromas, this is a toast-dominated wine. The burnt character dominates fruit, leaving a bitter taste. It's likely to remain oaky and dry.",,19,84,0.226190476,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Vergnes Beaulieu 2009  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-vergnes-beaulieu-2009-red-superieur/,Bordeaux-style Red Blend,2009,Château Vergnes Beaulieu
winemag 6401 to 7200,617,155754,15,Red,France,"No Bordeaux should clock in at 15% alcohol, and this wine shows its power in extracted tannins and licorice flavor. Its acidity helps to mitigate the heat, but the flavor of black plum juice is heavier than the structure.",,18,84,0.214285714,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château Sainte Barbe 2010  Bordeaux Supérieur,https://www.winemag.com/buying-guide/chateau-sainte-barbe-2010-bordeaux-superieur-163882/,Bordeaux-style Red Blend,2010,Château Sainte Barbe
winemag 7201 to 8000,5573,176344,14,Red,France,"Should Bordeaux be 14%? Maybe, but not this wine. It is too big, dry, tannin-dominated and heavy. There is way too much extraction, and it shows in the bitter character.",Cuvée Raphaël,20,84,0.238095238,Bordeaux,"44.8377890, -0.5791800",44.837789,-0.57918,Bordeaux Supérieur,"44.8377890, -0.5791800",44.837789,-0.57918,Château de Parenchére 2009 Cuvée Raphaël  (Bordeaux Supérieur),https://www.winemag.com/buying-guide/chateau-parenchere-2009-cuvee-raphael-red-superieur/,Bordeaux-style Red Blend,2009,Château de Parenchére
